Date,Open,1_high,1_low,1_close,WOpen,MOpen,2_closs,3_closs,4_closs,5_closs,K,D,cross,second2MA,Fourth6MA,Fifth6MA,ID
2022-01-03,154.0,154.0,152.5,153.0,154.0,154.0,154.0,151.0,152.5,148.5,50.31,49.68,0,152.75,152.41666666666666,152.41666666666666,6716
2022-01-04,154.0,158.0,153.5,154.0,154.0,154.0,151.0,152.5,148.5,151.5,49.1,49.49,0,153.5,151.91666666666666,151.75,6716
2022-01-05,153.5,153.5,150.0,151.0,154.0,154.0,152.5,148.5,151.5,145.5,36.9,45.29,0,152.5,151.75,150.5,6716
2022-01-06,150.5,152.5,149.0,152.5,154.0,154.0,148.5,151.5,145.5,144.0,37.56,42.71,0,151.75,150.5,148.83333333333334,6716
2022-01-07,153.5,153.5,147.0,148.5,154.0,154.0,151.5,145.5,144.0,147.5,29.59,38.34,0,150.5,148.83333333333334,148.25,6716
2022-01-10,149.5,152.0,148.5,151.5,149.5,154.0,145.5,144.0,147.5,147.0,33.36,36.68,0,150.0,148.25,147.33333333333334,6716
2022-01-11,148.5,150.5,145.0,145.5,149.5,154.0,144.0,147.5,147.0,146.0,23.52,32.29,0,148.5,147.33333333333334,146.91666666666666,6716
2022-01-12,145.5,145.5,143.0,144.0,149.5,154.0,147.5,147.0,146.0,152.0,17.9,27.49,0,144.75,146.91666666666666,147.0,6716
2022-01-13,144.5,147.5,142.5,147.5,149.5,154.0,147.0,146.0,152.0,151.0,22.69,25.89,0,145.75,147.0,147.91666666666666,6716
2022-01-14,147.5,147.5,147.0,147.0,149.5,154.0,146.0,152.0,151.0,150.5,24.8,25.53,0,147.25,147.91666666666666,149.0,6716
2022-01-17,147.5,147.5,144.0,146.0,147.5,154.0,152.0,151.0,150.5,148.5,27.14,26.07,1,146.5,149.0,149.16666666666666,6716
2022-01-18,147.5,152.0,147.5,152.0,147.5,154.0,151.0,150.5,148.5,146.0,46.88,33.01,0,149.0,149.16666666666666,149.0,6716
2022-01-19,153.5,162.5,151.0,151.0,147.5,154.0,150.5,148.5,146.0,142.5,45.42,37.15,0,151.5,149.0,148.41666666666666,6716
2022-01-20,151.0,152.0,149.0,150.5,147.5,154.0,148.5,146.0,142.5,142.0,43.61,39.3,0,150.75,148.41666666666666,146.75,6716
2022-01-21,148.0,152.0,147.5,148.5,147.5,154.0,146.0,142.5,142.0,143.5,39.07,39.22,0,149.5,146.75,145.5,6716
2022-01-24,144.0,146.0,142.0,146.0,144.0,154.0,142.5,142.0,143.5,144.5,32.55,37.0,0,147.25,145.5,144.5,6716
2022-01-25,145.0,145.0,142.5,142.5,144.0,154.0,142.0,143.5,144.5,149.0,22.51,32.17,0,144.25,144.5,144.58333333333334,6716
2022-01-26,142.0,145.0,142.0,142.0,144.0,154.0,143.5,144.5,149.0,148.5,15.01,26.45,0,142.25,144.58333333333334,145.0,6716
2022-02-07,143.0,145.0,143.0,143.5,143.0,143.0,144.5,149.0,148.5,150.0,12.45,21.78,0,142.75,145.0,146.25,6716
2022-02-08,143.5,144.5,142.5,144.5,143.0,143.0,149.0,148.5,150.0,145.5,12.37,18.64,0,144.0,146.25,146.83333333333334,6716
2022-02-09,143.5,149.0,143.5,149.0,143.0,143.0,148.5,150.0,145.5,146.5,19.63,18.97,1,146.75,146.83333333333334,147.33333333333334,6716
2022-02-10,146.0,149.0,146.0,148.5,143.0,143.0,150.0,145.5,146.5,148.5,34.75,24.23,0,148.75,147.33333333333334,148.0,6716
2022-02-11,144.5,150.0,144.5,150.0,143.0,143.0,145.5,146.5,148.5,149.0,49.83,32.76,0,149.25,148.0,148.0,6716
2022-02-14,145.5,145.5,143.5,145.5,145.5,143.0,146.5,148.5,149.0,147.5,47.8,37.77,0,147.75,148.0,147.83333333333334,6716
2022-02-15,145.5,149.0,144.5,146.5,145.5,143.0,148.5,149.0,147.5,145.5,50.62,42.05,0,146.0,147.83333333333334,147.08333333333334,6716
2022-02-16,148.5,149.5,145.5,148.5,145.5,143.0,149.0,147.5,145.5,142.0,60.83,48.31,0,147.5,147.08333333333334,146.5,6716
2022-02-17,147.0,149.0,146.5,149.0,145.5,143.0,147.5,145.5,142.0,142.5,69.44,55.35,0,148.75,146.5,145.83333333333334,6716
2022-02-18,145.0,148.5,145.0,147.5,145.5,143.0,145.5,142.0,142.5,140.0,68.52,59.74,0,148.25,145.83333333333334,144.41666666666666,6716
2022-02-21,147.5,147.5,145.0,145.5,147.5,143.0,142.0,142.5,140.0,145.0,55.94,58.47,0,146.5,144.41666666666666,143.75,6716
2022-02-22,144.5,144.5,141.0,142.0,147.5,143.0,142.5,140.0,145.0,148.5,41.0,52.65,0,143.75,143.75,143.91666666666666,6716
2022-02-23,141.5,143.5,141.5,142.5,147.5,143.0,140.0,145.0,148.5,148.0,32.89,46.06,0,142.25,143.91666666666666,144.33333333333334,6716
2022-02-24,142.0,142.0,139.0,140.0,147.5,143.0,145.0,148.5,148.0,147.5,25.1,39.07,0,141.25,144.33333333333334,145.25,6716
2022-02-25,142.0,146.0,141.5,145.0,147.5,143.0,148.5,148.0,147.5,146.5,35.78,37.97,0,142.5,145.25,145.91666666666666,6716
2022-03-01,147.0,150.5,147.0,148.5,147.0,147.0,148.0,147.5,146.5,146.0,51.39,42.44,1,146.75,145.91666666666666,146.91666666666666,6716
2022-03-02,148.5,148.5,145.5,148.0,147.0,147.0,147.5,146.5,146.0,147.0,60.35,48.41,0,148.25,146.91666666666666,147.25,6716
2022-03-03,150.0,151.5,147.5,147.5,147.0,147.0,146.5,146.0,147.0,148.5,62.9,53.24,0,147.75,147.25,147.25,6716
2022-03-04,147.5,148.0,146.5,146.5,147.0,147.0,146.0,147.0,148.5,153.0,61.93,56.14,0,147.0,147.25,148.08333333333334,6716
2022-03-07,147.5,147.5,145.0,146.0,147.5,147.0,147.0,148.5,153.0,153.0,59.95,57.41,0,146.25,148.08333333333334,149.0,6716
2022-03-08,145.5,149.0,145.5,147.0,147.5,147.0,148.5,153.0,153.0,150.0,61.3,58.71,0,146.5,149.0,149.58333333333334,6716
2022-03-09,149.0,149.0,147.0,148.5,147.5,147.0,153.0,153.0,150.0,147.5,66.2,61.21,0,147.75,149.58333333333334,149.83333333333334,6716
2022-03-10,150.0,154.0,150.0,153.0,147.5,147.0,153.0,150.0,147.5,148.5,74.8,65.74,0,150.75,149.83333333333334,150.08333333333334,6716
2022-03-11,154.0,155.0,150.0,153.0,147.5,147.0,150.0,147.5,148.5,150.0,76.53,69.34,0,153.0,150.08333333333334,150.33333333333334,6716
2022-03-14,153.0,153.0,150.0,150.0,153.0,147.0,147.5,148.5,150.0,155.0,67.69,68.79,0,151.5,150.33333333333334,150.66666666666666,6716
